name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ljubljana,2022-08-21T06:00:00,17.3,17.3,15.5,89.08,0,0,,0,0,3.6,3.8,271,1013,87.1,8.5,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14219099999,14014099999,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-21T07:00:00,17.3,17.3,15.5,89.23,0.002,100,rain,0,0,3.2,2.3,269,1013,87.1,8.8,21,0.1,0,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-21T08:00:00,17.9,17.9,15.3,85.3,0,0,,0,0,3.7,0.1,90,1012.8,61.2,49.5,51,0.2,1,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-21T09:00:00,18.8,18.8,16.5,86.31,0,0,,0,0,7.6,4,305,1013,87.1,11.3,125,0.5,1,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-21T10:00:00,19.6,19.6,16.5,82.53,0,0,,0,0,8.6,2.4,117,1013.1,88.4,11.3,135,0.5,1,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-21T11:00:00,21.6,21.6,14.8,65.4,0,0,,0,0,7.3,3.6,233,1012.3,89.5,69.6,610,2.2,6,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-21T12:00:00,22.4,22.4,15.6,65.57,0,0,,0,0,13,7.2,73,1013,88.4,11.3,977,3.5,10,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-21T13:00:00,23,23,14.6,59.48,0,0,,0,0,14.4,4.1,15,1012.9,88.4,11.3,343,1.2,3,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-21T14:00:00,24.4,24.4,12.3,46.62,0,0,,0,0,14.9,8,329,1010.8,82.3,44.3,181,0.7,2,,Partially cloudy,partly-cloudy-day,"14014099999,E3154,14118099999,14006099999,14012099999,14112099999,14121099999"
Ljubljana,2022-08-21T15:00:00,23.1,23.1,10.2,43.96,0,0,,0,0,26.3,11,324,1012,87.1,12.6,186,0.7,2,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-21T16:00:00,23.1,23.1,10.2,43.82,0,0,,0,0,28.4,7.7,1,1012,89,10,172,0.6,2,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-21T17:00:00,24.5,24.5,10.9,42.28,0,0,,0,0,21.8,14.4,60,1010.2,99.9,69.5,622,2.2,6,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-21T18:00:00,21.3,21.3,12.7,58.01,0,0,,0,0,26.3,8,72,1011,89,10,388,1.4,4,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-21T19:00:00,21.1,21.1,12.6,58.27,0,0,,0,0,25.6,10,53,1011.1,86.7,10,77,0.3,1,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-21T20:00:00,23.5,23.5,10.7,44.45,0,0,,0,0,7.3,3.6,71,1010.7,99.8,69.6,16,0.1,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-21T21:00:00,18.9,18.9,14.5,75.6,0,0,,0,0,15.8,2,84,1012.1,89.1,10.3,,,,,Partially cloudy,partly-cloudy-night,"14219099999,14014099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-21T22:00:00,18.6,18.6,13.5,72.31,0,0,,0,0,13.3,5,36,1012.1,89.7,10.3,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14219099999,14014099999,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-21T23:00:00,20.7,20.7,12.4,58.67,0,0,,0,0,7.3,0.1,98,1011.5,99.4,69.6,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-22T00:00:00,17.9,17.9,14.8,82.15,0,0,,0,0,7.6,3.6,302,1012.1,86.7,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-22T01:00:00,17.2,17.2,14,81.31,0.003,100,rain,0,0,5.8,0.6,1,1012.1,87.5,10,,,,,"Rain, Partially cloudy",rain,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-22T02:00:00,18.6,18.6,12.8,69.3,0,0,,0,0,7.2,0.1,16,1011.1,99.5,69.5,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-22T03:00:00,17.4,17.4,13.9,79.82,0,0,,0,0,4.3,0.6,344,1011.1,86.7,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-22T04:00:00,16.7,16.7,13.9,83.68,0,0,,0,0,3.2,3.7,18,1011.1,89,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-22T05:00:00,17.1,17.1,13.5,79.34,0,0,,0,0,7.2,0,218.8,1010.4,40.6,59.7,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-22T06:00:00,15.7,15.7,12.8,82.91,0,0,,0,0,4.3,2.4,354,1011,89,10.7,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14219099999,14014099999,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-22T07:00:00,16,16,12.8,81.3,0,0,,0,0,2.5,2.6,231,1011.1,89,10.7,74,0.3,1,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-22T08:00:00,17.5,17.5,13.6,78.05,0,0,,0,0,3.7,0.1,78,1010.7,80.4,39.9,178,0.6,2,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-22T09:00:00,18.1,18.1,13.7,75.31,0.02,100,rain,0,0,5.4,5.4,95,1011.1,88.4,10.7,186,0.7,2,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-22T10:00:00,19.8,19.8,13.7,68.19,0.008,100,rain,0,0,8.3,8.8,85,1011.1,88.4,10.7,165,0.6,2,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-22T11:00:00,19.7,19.7,13.3,66.79,0,0,,0,0,10.9,3.7,194,1010.9,90,59.6,204,0.7,2,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-22T12:00:00,19.8,19.8,14.8,73.16,0,0,,0,0,26.3,10.2,103,1011,89.1,10.3,329,1.2,3,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-22T13:00:00,20.6,20.6,13.9,65.39,0.02,100,rain,0,0,27.7,10.3,73,1011,89,11,378,1.4,4,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-22T14:00:00,22.8,22.8,12.5,52.43,0.096,100,rain,0,0,11,3.8,136,1009.7,99.9,39.8,237,0.9,2,,"Rain, Overcast",rain,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-22T15:00:00,21,21,10.6,51.38,0.009,100,rain,0,0,31,14.9,332,1010.9,89.7,9.7,209,0.8,2,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-22T16:00:00,21.1,21.1,13.9,63.64,0,0,,0,0,32.8,13.4,81,1010.9,89,10,176,0.6,2,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-22T17:00:00,23,23,13.8,56.49,0,0,,0,0,14.5,7.3,120,1009.5,99.9,64.7,160,0.6,2,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-22T18:00:00,20,20,13.7,66.85,0,0,,0,0,22.7,13.4,116,1010.1,89,10,81,0.3,1,,Partially cloudy,partly-cloudy-day,"14219099999,14014099999,E3154,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-22T19:00:00,18.8,18.8,12.9,68.55,0,0,,0,0,19.8,14.7,123,1010.9,89,10,26,0.1,0,,Partially cloudy,partly-cloudy-day,"11331099999,14219099999,14014099999,E3154,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-22T20:00:00,19.3,19.3,13.1,67.73,0.004,100,rain,0,0,18.1,7.3,149,1010.8,99.9,64.6,5,0,0,,"Rain, Overcast",rain,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-22T21:00:00,16.4,16.4,13.7,84.04,0,0,,0,0,15.5,7.1,216,1012,89,10.3,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14219099999,14014099999,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-22T22:00:00,16.4,16.4,13.6,83.58,0.008,100,rain,0,0,11.2,3.9,97,1012,89.7,10.3,,,,,"Rain, Partially cloudy",rain,"11331099999,14219099999,14014099999,11232099999,14012099999,LJLJ"
Ljubljana,2022-08-22T23:00:00,18.2,18.2,13.4,73.2,0,0,,0,0,10.8,3.6,99,1012.1,99.9,64.5,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-08-23T00:00:00,15.9,15.9,14.8,93.18,0.005,100,rain,0,0,5,3.7,65,1012.9,89,10,,,,,"Rain, Partially cloudy",rain,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
Ljubljana,2022-08-23T01:00:00,15.6,15.6,14.8,95.1,0,0,,0,0,2.5,2.2,335,1012.9,89,10,,,,,Partially cloudy,partly-cloudy-night,"11331099999,14014099999,11232099999,14012099999,LJLJ,11231099999"
